ref_id,report_text,date_case,food,hazard,origin_country,destination_country,hazard_category,year,month
2017.1978,"risk of explosion of bottles containing refreshment drink from Germany, intended for Austria",2017-11-17,bottles containing refreshment drink,risk of explosion,Germany,Austria,Other,2017,11
2019.108,"peach, passion fruit and vanilla smoothie bowls from France infested with moulds, intended for Finland",2019-03-22,"peach, passion fruit and vanilla smoothie bowls",infested with moulds,France,Finland,Microbiological contamination,2019,3
2009.0605,"Cronobacter sakazakii (presence /10g) in creamed rice from Spain, intended for Italy",2009-05-13,creamed rice,Cronobacter sakazakii,Spain,Italy,Other,2009,5
2018.0321,"unauthorised food additive E 216 - propyl p-hydroxybenzoate in food supplement from France, intended for Italy",2018-02-07,food supplement,unauthorised food additive E 216 - propyl p-hydroxybenzoate,France,Italy,Food additives,2018,2
2019.2199,"unauthorised substance anthraquinone (0.18; 0.11 mg/kg - ppm) in tea from Syria, intended for Belgium",2019-06-17,tea,unauthorised substance anthraquinone,Syria,Belgium,Labelling / regulatory non-compliance,2019,6
2010.1634,"migration of lead (2.7 mg/dm²) from decorated plates from China, intended for Poland",2010-11-30,decorated plates,migration of lead,China,Poland,Heavy metals,2010,11
2016.1495,"unauthorised substance omethoate (0.047 mg/kg - ppm) in mangoes from Brazil, intended for Estonia",2016-11-02,mangoes,unauthorised substance omethoate,Brazil,Estonia,Labelling / regulatory non-compliance,2016,11
2013.0201,"risk of breakage (pressure in the bottle because of gas forming) of glass bottles containing seasoning sauce from Thailand, intended for Estonia",2013-02-18,glass bottles containing seasoning sauce,risk of breakage,Thailand,Estonia,Other,2013,2
2019.2999,"glass fragments in instant coffee in glass jars from the Netherlands, intended for Greece",2019-08-21,instant coffee in glass jars,glass fragments,Netherlands,Greece,Foreign bodies,2019,8
2015.0308,"ochratoxin A (183 µg/kg - ppb) in dried figs from Spain, intended for Italy",2015-03-13,dried figs,ochratoxin A,Spain,Italy,Mycotoxins,2015,3
2010.1429,"altered organoleptic characteristics of fruit drinks from the United Kingdom, intended for Ireland",2010-10-21,fruit drinks,altered organoleptic characteristics,United Kingdom,Ireland,Other,2010,10
2018.1403,"Salmonella (present /25g) in bean sprouts from France, intended for Saudi Arabia",2018-05-22,bean sprouts,Salmonella,France,Saudi Arabia,Microbiological contamination,2018,5
2014.1566,"aflatoxins (B1 = 7.5; Tot. = 49.1 µg/kg - ppb) in groundnuts from China, intended for Austria",2014-11-18,groundnuts,aflatoxins,China,Austria,Mycotoxins,2014,11
2019.1727,"shigatoxin-producing Escherichia coli (stx1+ stx2+ eae+) in soft cheese (Chaource) from France, intended for French Polynesia",2019-05-08,soft cheese (chaource),shigatoxin-producing Escherichia coli,France,French Polynesia,Microbiological contamination,2019,5
2013.0418,"glass fragments in pumpkin with potato and fennel baby meal from Germany, intended for Austria",2013-03-22,pumpkin with potato and fennel baby meal,glass fragments,Germany,Austria,Foreign bodies,2013,3
2017.0657,"too high intake of zinc (32 mg/day) from food supplement from Canada, via the Netherlands, intended for Andorra",2017-05-16,food supplement,too high intake of zinc,Canada,Andorra,Other,2017,5
2016.1373,"unauthorised substance carbofuran (0.035 mg/kg - ppm) in limes from Brazil, via the Netherlands, intended for Austria",2016-10-06,limes,unauthorised substance carbofuran,Brazil,Austria,Labelling / regulatory non-compliance,2016,10
2010.0336,"unauthorised genetically modified (presumably KeFeng6) rice noodles from China, intended for Greece",2010-03-16,rice noodles,unauthorised genetically modified,China,Greece,GMO / unauthorised composition,2010,3
2014.0308,"too high count of Escherichia coli (490 MPN/100g) in live razor clams from Ireland, intended for France",2014-03-06,live razor clams,too high count of Escherichia coli,Ireland,France,Microbiological contamination,2014,3
2016.0323,"ochratoxin A (23.93 µg/kg - ppb) in dried raisins from Turkey, via Germany, intended for Greece",2016-03-18,dried raisins,ochratoxin A,Turkey,Greece,Mycotoxins,2016,3
2011.0513,"large white kidney beans from China infested with moulds (17.5; 9.2 %), intended for Poland",2011-04-18,large white kidney beans,infested with moulds,China,Poland,Microbiological contamination,2011,4
2012.1263,"foodborne outbreak suspected (histamine poisoning) to be caused by tuna in olive oil from Colombia, intended for Czech Republic",2012-09-03,tuna in olive oil,foodborne outbreak suspected,Colombia,Czech Republic,Microbiological contamination,2012,9
2014.0062,"cadmium (160 mg/kg - ppm) in poultry feed additive from Belgium, intended for Jordan",2014-01-16,poultry feed additive,cadmium,Belgium,Jordan,Heavy metals,2014,1
2015.0094,"too high content of ragweed (Ambrosia spp.) seeds (200 and 221 mg/kg - ppm) in sunflower seeds from Germany, intended for Denmark",2015-01-28,sunflower seeds,too high content of ragweed (Ambrosia spp.) seeds,Germany,Denmark,Other,2015,1
2018.3596,"Salmonella enterica ser. Derby (presence /25g) in live clams (Ruditapes philippinarum) from Italy, intended for Slovenia",2018-12-11,live clams (ruditapes philippinarum),Salmonella enterica ser. Derby,Italy,Slovenia,Microbiological contamination,2018,12
2017.2081,"Salmonella enterica ser. Dibra (presence /25g) in shredded oregano from Turkey, intended for Iran",2017-12-01,shredded oregano,Salmonella enterica ser. Dibra,Turkey,Iran,Microbiological contamination,2017,12
2016.1406,"lead (24.1 mg/kg - ppm) in mineral feed from the Czech Republic, intended for Latvia",2016-10-13,mineral feed,lead,Czech Republic,Latvia,Heavy metals,2016,10
2018.2623,"Amnesic Shellfish Poisoning (ASP) toxins (38.01 mg/kg - ppm) in live scallops (Pecten Jacobaeus) from Belgium, intended for Spain",2018-09-19,live scallops (pecten jacobaeus),Amnesic Shellfish Poisoning (ASP) toxins,Belgium,Spain,Other,2018,9
2014.1506,"shigatoxin-producing Escherichia coli (O125-H-; stx2+ /25g) in frozen kangaroo meat from Australia, intended for Belgium",2014-11-07,frozen kangaroo meat,shigatoxin-producing Escherichia coli,Australia,Belgium,Microbiological contamination,2014,11
2009.069,"migration of primary aromatic amines (0.420 mg/kg - ppm) from black nylon kitchen utensils from China, intended for Ireland",2009-06-02,black nylon kitchen utensils,migration of primary aromatic amines,China,Ireland,Packaging / chemical migration,2009,6
2018.2667,"aflatoxins (B1 = 5.7; Tot. = 6.4 µg/kg - ppb) in salted and roasted watermelon seeds from Turkey, intended for Germany",2018-09-25,salted and roasted watermelon seeds,aflatoxins,Turkey,Germany,Mycotoxins,2018,9
2015.0081,"aflatoxins (B1 = 6.7; Tot. = 11 µg/kg - ppb) in sesame seeds from Nigeria, via the Netherlands and via Sweden, intended for Finland",2015-01-26,sesame seeds,aflatoxins,Nigeria,Finland,Mycotoxins,2015,1
2017.079,"histamine (886.7 mg/kg - ppm) in thawed vacuum-packed yellowfin tuna loins from Spain, intended for Italy",2017-06-06,thawed vacuum-packed yellowfin tuna loins,histamine,Spain,Italy,Other,2017,6
2009.1527,"migration of epoxidised soybean oil (ESBO) (2281 mg/kg - ppm) from lids of glass jars containing yellow curry paste from Thailand, via the Netherlands, intended for Switzerland",2009-11-06,lids of glass jars containing yellow curry paste,migration of epoxidised soybean oil (ESBO),Thailand,Switzerland,Packaging / chemical migration,2009,11
2019.1737,pyrrolizidine alkaloids (3397 µg/kg - ppb) in herb mixture (bouquet garni) from Austria,2019-05-09,herb mixture (bouquet garni),pyrrolizidine alkaloids,Austria,Austria,Other,2019,5
2012.1149,"metal pieces in chilled rabbit pie with green pepper from France, intended for Austria",2012-08-09,chilled rabbit pie with green pepper,metal pieces,France,Austria,Other,2012,8
2019.0421,"unauthorised substance magnesium orotate (high intake: 500 mg/day) in food supplement from the United Kingdom, intended for Ireland",2019-02-05,food supplement,unauthorised substance magnesium orotate,United Kingdom,Ireland,Labelling / regulatory non-compliance,2019,2
2015.037,"traces of almond in paprika from Spain, via Germany, intended for Italy",2015-03-26,paprika,traces of almond,Spain,Italy,Allergens,2015,3
2019.4373,"Salmonella enterica ser. Enteritidis in chilled chicken necks and livers from the Netherlands, intended for Germany",2019-12-12,chilled chicken necks and livers,Salmonella enterica ser. Enteritidis,Netherlands,Germany,Microbiological contamination,2019,12
2015.0708,"migration of formaldehyde (68.5 mg/kg - ppm) from melamine scoops from China, via Poland, intended for Estonia",2015-06-08,melamine scoops,migration of formaldehyde,China,Estonia,Packaging / chemical migration,2015,6
2019.1129,"high content of Senna alexandrina Mill. (sum of Sennoside A and Sennoside B: 15.75 g/kg) in slimming herbal tea from Thailand, via the Netherlands, intended for Germany",2019-03-26,slimming herbal tea,high content of Senna alexandrina Mill.,Thailand,Germany,Other,2019,3
2012.0055,"Listeria monocytogenes (presence - 140 CFU/g) in mixed meat products from Spain, intended for Greece",2012-01-11,mixed meat products,Listeria monocytogenes,Spain,Greece,Microbiological contamination,2012,1
2011.003,"unauthorised genetically modified (KeFeng6) rice vermicelli from China, intended for United Kingdom",2011-01-11,rice vermicelli,unauthorised genetically modified,China,United Kingdom,GMO / unauthorised composition,2011,1
2015.0624,"traces of egg in soup from Poland, intended for United Kingdom",2015-05-21,soup,traces of egg,Poland,United Kingdom,Allergens,2015,5
2009.1091,"unauthorised genetically modified (MON 88017 < 0.1 %) precooked white maize flour from Colombia, via the Netherlands, intended for Switzerland",2009-08-20,precooked white maize flour,unauthorised genetically modified,Colombia,Switzerland,GMO / unauthorised composition,2009,8
2010.0975,"benzo(a)pyrene (15 µg/kg - ppb) in food supplement from Spain, via Belgium, intended for Laos",2010-07-15,food supplement,benzo(a)pyrene,Spain,Laos,Other,2010,7
2011.1823,"Listeria monocytogenes (presence /25g) in smoked salmon from France, intended for Italy",2011-12-12,smoked salmon,Listeria monocytogenes,France,Italy,Microbiological contamination,2011,12
2019.4321,"sulphite undeclared on rosé wine from Hungary, intended for Slovakia",2019-12-10,rosé wine,sulphite undeclared,Hungary,Slovakia,Food additives,2019,12
2018.1065,"2,4-dinitrophenol (DNP) in food supplement from the United States, intended for United Kingdom",2018-04-19,food supplement,"2,4-dinitrophenol (DNP)",United States,United Kingdom,Other,2018,4
2011.088,"benzo(a)pyrene (16.3 µg/kg - ppb) in smoked smelts in oil from Latvia, intended for Ireland",2011-07-01,smoked smelts in oil,benzo(a)pyrene,Latvia,Ireland,Other,2011,7
2010.1026,"unauthorised substance dimethylsildenafil (29.5 mg/kg - ppm) in food supplement from the United States, via Spain, intended for Italy",2010-07-27,food supplement,unauthorised substance dimethylsildenafil,United States,Italy,Labelling / regulatory non-compliance,2010,7
2013.0404,"acrinathrin (0.8 mg/kg - ppm) in strawberries from Portugal, intended for Netherlands",2013-03-20,strawberries,acrinathrin,Portugal,Netherlands,Other,2013,3
2014.1009,"glass fragments in sliced mushrooms in glass jars from Hong Kong, intended for Germany",2014-07-22,sliced mushrooms in glass jars,glass fragments,Hong Kong,Germany,Foreign bodies,2014,7
2014.0563,"impurities (undissolved melting salts from the production process) in chilled cheese preparation from Hungary, intended for Sweden",2014-04-25,chilled cheese preparation,impurities,Hungary,Sweden,Other,2014,4
2017.1032,"pyrrolizidine alkaloids (1443 µg/kg - ppb) in flower pollen from Spain, intended for Italy",2017-07-14,flower pollen,pyrrolizidine alkaloids,Spain,Italy,Other,2017,7
2019.2156,"Salmonella (presence /25g) in marinated chicken breast fillets from Poland, intended for Denmark",2019-06-13,marinated chicken breast fillets,Salmonella,Poland,Denmark,Microbiological contamination,2019,6
2009.1075,"aflatoxins (B1 = 2.51 µg/kg - ppb) in pistachio paste for the production of ice-cream from Italy, intended for Netherlands",2009-08-17,pistachio paste for the production of ice-cream,aflatoxins,Italy,Netherlands,Mycotoxins,2009,8
2015.1446,"aflatoxins (B1 = 168 µg/kg - ppb) in orange maize from India, intended for United Kingdom",2015-11-18,orange maize,aflatoxins,India,United Kingdom,Mycotoxins,2015,11
2018.034,"incorrect labelling (marking of allergens) on scallop flavoured noodle bowl from Hong Kong, intended for Belgium",2018-02-09,scallop flavoured noodle bowl,incorrect labelling,Hong Kong,Belgium,Labelling / regulatory non-compliance,2018,2
2010.0879,"aflatoxins (B1 = 5.7; Tot. = 6.1 µg/kg - ppb) in basmati rice from Pakistan, intended for Germany",2010-07-02,basmati rice,aflatoxins,Pakistan,Germany,Mycotoxins,2010,7
2013.09,"glass fragments in strawberries from the Netherlands, intended for Iceland",2013-06-27,strawberries,glass fragments,Netherlands,Iceland,Foreign bodies,2013,6
2012.1074,"glass fragments in colostrum from Germany, intended for Belgium",2012-07-26,colostrum,glass fragments,Germany,Belgium,Foreign bodies,2012,7
2017.0695,"incorrect expiry date of smoked fish from the Netherlands, intended for Belgium",2017-05-23,smoked fish,incorrect expiry date,Netherlands,Belgium,Other,2017,5
2014.0897,"mercury (1.94 mg/kg - ppm) in frozen swordfish from Vietnam, intended for Germany",2014-07-01,frozen swordfish,mercury,Vietnam,Germany,Heavy metals,2014,7
2018.1459,"high content of DEHP - di(2-ethylhexyl) phthalate (2.1 mg/kg - ppm) in anchovy fillets in olive oil in glass jars from Peru, via Italy, intended for Greece",2018-05-25,anchovy fillets in olive oil in glass jars,high content of DEHP - di(2-ethylhexyl) phthalate,Peru,Greece,Other,2018,5
2014.1548,fumonisins (4395 µg/kg - ppb) in corn from Hungary,2014-11-17,corn,fumonisins,Hungary,Hungary,Mycotoxins,2014,11
